duration,protocol_type,service,flag,src_bytes,dst_bytes,count,srv_count,serror_rate,rerror_rate,dst_host_count,pred_label,severity,confidence,reasons
0,tcp,http,SF,228,1509,12,16,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,private,S0,0,0,112,7,1.0,0.0,255,ATTACK,HIGH,0.9,High count; High serror_rate; High dst_host_count
0,tcp,http,SF,292,2968,23,24,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,telnet,S3,0,44,1,1,1.0,0.0,255,ATTACK,MEDIUM,0.8,High serror_rate; High dst_host_count
0,tcp,private,REJ,0,0,129,17,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,private,REJ,0,0,114,14,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,pop_3,SF,30,217,1,1,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,private,REJ,0,0,133,6,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,uucp,RSTO,0,0,130,18,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,udp,private,SF,55,51,425,425,0.0,0.0,255,ATTACK,MEDIUM,0.8,High count; High dst_host_count
0,tcp,http,SF,346,5579,3,8,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,private,REJ,0,0,144,11,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,udp,domain_u,SF,42,42,9,15,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
7,tcp,pop_3,SF,30,93,1,1,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,http,SF,322,329,17,17,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,http,SF,216,354,26,32,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,private,REJ,0,0,510,1,0.01,0.96,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,icmp,ecr_i,SF,1032,0,203,203,0.0,0.0,255,ATTACK,MEDIUM,0.8,High count; High dst_host_count
0,tcp,private,S0,0,0,287,12,1.0,0.0,255,ATTACK,HIGH,0.9,High count; High serror_rate; High dst_host_count
0,udp,private,SF,1,1,134,1,0.0,0.0,255,ATTACK,MEDIUM,0.8,High count; High dst_host_count
0,tcp,http,SF,309,656,27,27,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,http,SF,243,531,14,14,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,udp,other,SF,1,1,390,1,0.0,0.0,255,ATTACK,MEDIUM,0.8,High count; High dst_host_count
0,tcp,http,SF,284,284,24,24,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,telnet,RSTO,0,3,1,24,0.0,1.0,255,ATTACK,MEDIUM,0.8,High rerror_rate; High dst_host_count
0,tcp,http,SF,226,1380,4,4,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,telnet,S3,0,44,1,1,1.0,0.0,255,ATTACK,MEDIUM,0.8,High serror_rate; High dst_host_count
0,tcp,netstat,REJ,0,0,116,5,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,http,SF,175,21732,10,13,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,other,REJ,0,0,509,1,0.06,0.94,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,klogin,REJ,0,0,140,4,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,udp,private,SF,1,1,129,1,0.0,0.0,255,ATTACK,MEDIUM,0.8,High count; High dst_host_count
0,tcp,private,REJ,0,0,206,16,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,udp,domain_u,SF,45,45,90,170,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,telnet,S0,0,0,1,3,1.0,0.0,46,ATTACK,LOW,0.7,High serror_rate
0,tcp,http,SF,349,2929,5,5,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,udp,private,SF,105,146,1,1,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,private,REJ,0,0,250,19,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
3,tcp,telnet,RSTO,0,15,4,12,0.0,0.75,64,ATTACK,LOW,0.7,High rerror_rate
0,udp,private,SF,51,0,3,3,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,http,SF,283,1577,17,17,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,private,REJ,0,0,161,18,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,smtp,SF,110,353,1,2,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,private,REJ,0,0,106,8,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,udp,private,SF,41,0,4,4,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,other,REJ,0,0,465,1,0.08,0.92,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,private,REJ,0,0,242,6,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,private,REJ,0,0,112,19,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
1,tcp,smtp,SF,2599,293,3,3,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
3,tcp,pop_3,SF,28,93,1,1,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,ftp_data,REJ,0,0,26,5,0.0,1.0,255,ATTACK,MEDIUM,0.8,High rerror_rate; High dst_host_count
0,udp,private,SF,53,56,501,501,0.0,0.0,255,ATTACK,MEDIUM,0.8,High count; High dst_host_count
0,tcp,telnet,S3,0,44,1,1,1.0,0.0,255,ATTACK,MEDIUM,0.8,High serror_rate; High dst_host_count
0,udp,private,SF,1,0,67,9,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,private,REJ,0,0,201,17,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
2068,tcp,http,RSTR,93184,0,6,6,0.0,0.83,255,ATTACK,MEDIUM,0.8,High rerror_rate; High dst_host_count
0,tcp,private,REJ,0,0,228,16,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,other,REJ,0,0,497,1,0.12,0.88,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,private,S0,0,0,112,11,1.0,0.0,255,ATTACK,HIGH,0.9,High count; High serror_rate; High dst_host_count
0,tcp,private,S0,0,0,118,19,1.0,0.0,255,ATTACK,HIGH,0.9,High count; High serror_rate; High dst_host_count
0,udp,private,SF,55,56,510,510,0.0,0.0,255,ATTACK,MEDIUM,0.8,High count; High dst_host_count
0,tcp,http,S0,0,0,300,20,1.0,0.0,255,ATTACK,HIGH,0.9,High count; High serror_rate; High dst_host_count
0,tcp,private,REJ,0,0,291,19,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,http,SF,301,2507,2,2,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,vmnet,REJ,0,0,249,18,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,private,REJ,0,0,118,9,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,http,SF,310,1529,12,19,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,private,REJ,0,0,272,4,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,csnet_ns,REJ,0,0,268,16,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,http,SF,336,916,11,11,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,udp,domain_u,SF,45,115,1,2,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,http,SF,318,179,19,19,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,Z39_50,S0,0,0,148,5,1.0,0.0,255,ATTACK,HIGH,0.9,High count; High serror_rate; High dst_host_count
0,tcp,http,SF,298,1426,18,18,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,imap4,RSTO,0,44,1,2,0.0,1.0,255,ATTACK,MEDIUM,0.8,High rerror_rate; High dst_host_count
0,udp,private,SF,53,53,506,506,0.0,0.0,255,ATTACK,MEDIUM,0.8,High count; High dst_host_count
4,tcp,pop_3,SF,30,93,1,1,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,telnet,SF,126,174,2,2,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,udp,private,SF,46,0,3,3,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,other,RSTR,0,0,1,1,0.0,1.0,255,ATTACK,MEDIUM,0.8,High rerror_rate; High dst_host_count
0,udp,other,SF,1,1,281,1,0.0,0.0,255,ATTACK,MEDIUM,0.8,High count; High dst_host_count
1,tcp,smtp,SF,2599,293,2,2,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,name,REJ,0,0,106,8,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,http,SF,317,11707,9,9,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,private,REJ,0,0,234,14,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,udp,domain_u,SF,44,44,152,152,0.0,0.0,255,ATTACK,MEDIUM,0.8,High count; High dst_host_count
7462,tcp,telnet,SF,0,44,1,1,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,http,SF,365,2851,25,26,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,udp,private,SF,1,1,21,2,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,udp,private,SF,1,1,139,1,0.0,0.0,255,ATTACK,MEDIUM,0.8,High count; High dst_host_count
0,udp,private,SF,54,50,162,162,0.0,0.0,255,ATTACK,MEDIUM,0.8,High count; High dst_host_count
0,tcp,http,SF,338,4004,7,7,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,imap4,S0,0,0,1,1,1.0,0.0,143,ATTACK,LOW,0.7,High serror_rate
0,tcp,csnet_ns,REJ,0,0,217,17,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
282,tcp,ftp,SF,160,595,1,1,0.0,0.0,243,ATTACK,LOW,0.7,High dst_host_count
0,tcp,private,REJ,0,0,243,12,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,icmp,ecr_i,SF,1032,0,511,511,0.0,0.0,255,ATTACK,MEDIUM,0.8,High count; High dst_host_count
0,tcp,http,S0,0,0,34,34,0.82,0.15,255,ATTACK,MEDIUM,0.8,High serror_rate; High dst_host_count
0,tcp,private,REJ,0,0,272,9,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,pm_dump,SF,44,556,5,1,0.0,0.4,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,http,SF,304,386,10,28,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,icmp,ecr_i,SF,520,0,164,164,0.0,0.0,255,ATTACK,MEDIUM,0.8,High count; High dst_host_count
0,tcp,other,REJ,0,0,1,1,0.0,1.0,255,ATTACK,MEDIUM,0.8,High rerror_rate; High dst_host_count
0,tcp,private,REJ,0,0,147,18,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,private,S0,0,0,251,4,1.0,0.0,255,ATTACK,HIGH,0.9,High count; High serror_rate; High dst_host_count
0,tcp,http,SF,334,799,16,16,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,ftp_data,REJ,0,0,21,10,0.0,1.0,255,ATTACK,MEDIUM,0.8,High rerror_rate; High dst_host_count
0,tcp,private,REJ,0,0,112,14,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,time,RSTO,0,0,200,1,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,http,SF,321,1985,23,39,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,private,REJ,0,0,204,19,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,udp,private,SF,53,0,4,4,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,udp,private,SF,1,1,148,1,0.0,0.0,255,ATTACK,MEDIUM,0.8,High count; High dst_host_count
0,tcp,pop_3,SF,30,217,8,1,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,http,SF,243,667,3,5,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,udp,private,SF,44,0,2,2,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,private,REJ,0,0,103,14,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,udp,private,SF,44,0,2,2,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,other,REJ,0,0,436,1,0.06,0.94,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,private,S0,0,0,239,1,1.0,0.0,255,ATTACK,HIGH,0.9,High count; High serror_rate; High dst_host_count
0,icmp,ecr_i,SF,1008,0,371,371,0.0,0.0,255,ATTACK,MEDIUM,0.8,High count; High dst_host_count
0,udp,private,SF,52,54,511,511,0.0,0.0,255,ATTACK,MEDIUM,0.8,High count; High dst_host_count
8212,tcp,telnet,SF,0,15,1,1,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,udp,domain_u,SF,42,42,5,9,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,udp,private,SF,48,0,3,3,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,udp,other,SF,1,1,473,1,0.0,0.0,255,ATTACK,MEDIUM,0.8,High count; High dst_host_count
0,udp,private,SF,55,55,511,511,0.0,0.0,255,ATTACK,MEDIUM,0.8,High count; High dst_host_count
0,tcp,http,SF,316,337,27,27,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,udp,private,SF,40,0,4,4,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,telnet,S3,0,44,1,1,1.0,0.0,255,ATTACK,MEDIUM,0.8,High serror_rate; High dst_host_count
0,tcp,other,REJ,0,0,511,1,0.15,0.85,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
707,tcp,domain,SF,1562,0,1,1,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
282,tcp,ftp,SF,162,599,2,1,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,http,S0,0,0,34,34,0.03,0.97,255,ATTACK,MEDIUM,0.8,High rerror_rate; High dst_host_count
0,udp,domain_u,SF,44,128,135,215,0.0,0.0,255,ATTACK,MEDIUM,0.8,High count; High dst_host_count
0,tcp,http,SF,225,489,10,15,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,csnet_ns,REJ,0,0,217,4,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,udp,private,SF,49,0,3,3,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
801,tcp,http,RSTR,75484,0,25,25,0.0,1.0,254,ATTACK,MEDIUM,0.8,High rerror_rate; High dst_host_count
84,tcp,telnet,SF,2742,5433,1,1,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,private,REJ,0,0,289,18,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,iso_tsap,REJ,0,0,226,6,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,http,SF,207,1918,4,4,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,ftp_data,S0,0,0,11,6,1.0,0.0,255,ATTACK,MEDIUM,0.8,High serror_rate; High dst_host_count
0,tcp,private,SH,0,0,1,1,1.0,0.0,185,ATTACK,LOW,0.7,High serror_rate
0,tcp,other,SF,240,622,2,2,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,http,SF,315,347,21,39,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,telnet,S0,0,0,1,14,1.0,0.0,38,ATTACK,LOW,0.7,High serror_rate
805,tcp,http,RSTR,60884,1,59,59,0.03,0.97,255,ATTACK,MEDIUM,0.8,High rerror_rate; High dst_host_count
0,udp,private,SF,46,0,2,2,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,private,RSTO,0,0,122,14,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,udp,private,SF,40,0,3,3,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,private,S0,0,0,237,4,1.0,0.0,255,ATTACK,HIGH,0.9,High count; High serror_rate; High dst_host_count
0,udp,private,SF,105,146,3,2,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,private,S0,0,0,53,7,1.0,0.0,255,ATTACK,MEDIUM,0.8,High serror_rate; High dst_host_count
0,tcp,http,SF,204,525,3,3,0.0,0.0,201,ATTACK,LOW,0.7,High dst_host_count
0,tcp,http,SF,54540,8314,5,5,0.0,0.0,255,ATTACK,MEDIUM,0.8,High dst_host_count; Short burst with high bytes
0,udp,domain_u,SF,44,44,154,234,0.0,0.0,255,ATTACK,MEDIUM,0.8,High count; High dst_host_count
7277,tcp,telnet,SF,0,44,1,1,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,udp,domain_u,SF,45,81,172,172,0.0,0.0,255,ATTACK,MEDIUM,0.8,High count; High dst_host_count
0,tcp,daytime,S0,0,0,270,13,1.0,0.0,255,ATTACK,HIGH,0.9,High count; High serror_rate; High dst_host_count
0,tcp,private,REJ,0,0,267,7,0.18,0.82,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,whois,S0,0,0,149,6,1.0,0.0,255,ATTACK,HIGH,0.9,High count; High serror_rate; High dst_host_count
5,tcp,pop_3,SF,32,93,1,1,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,http,SF,239,6128,15,15,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,mtp,S0,0,0,204,2,1.0,0.0,255,ATTACK,HIGH,0.9,High count; High serror_rate; High dst_host_count
0,tcp,ftp_data,SF,14052,0,16,16,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,http,SF,54540,8314,4,5,0.0,0.25,255,ATTACK,MEDIUM,0.8,High dst_host_count; Short burst with high bytes
0,tcp,private,S0,0,0,140,6,1.0,0.0,255,ATTACK,HIGH,0.9,High count; High serror_rate; High dst_host_count
0,tcp,http,SF,214,441,4,5,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,http,SF,215,1047,1,8,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
247,tcp,X11,SF,1262796,15820,1,1,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,other,RSTR,0,0,1,1,0.0,1.0,255,ATTACK,MEDIUM,0.8,High rerror_rate; High dst_host_count
1,tcp,smtp,SF,2599,293,1,1,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,klogin,REJ,0,0,136,9,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
7607,tcp,telnet,SF,0,44,1,1,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,private,REJ,0,0,122,5,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,imap4,S0,0,0,1,3,1.0,0.0,2,ATTACK,LOW,0.7,High serror_rate
0,tcp,private,REJ,0,0,150,12,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,login,RSTO,0,0,117,17,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,domain,REJ,0,0,241,8,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,udp,private,SF,53,56,474,474,0.0,0.0,255,ATTACK,MEDIUM,0.8,High count; High dst_host_count
0,tcp,private,REJ,0,0,237,14,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,domain,REJ,0,0,277,18,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,imap4,S0,0,0,1,5,1.0,0.0,38,ATTACK,LOW,0.7,High serror_rate
0,udp,domain_u,SF,43,126,99,178,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,http,SF,313,1914,15,15,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,private,REJ,0,0,136,17,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,udp,private,SF,105,146,3,3,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,private,REJ,0,0,230,18,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,http,SF,241,10857,3,4,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,private,REJ,0,0,104,2,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,other,REJ,0,0,490,1,0.08,0.92,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
805,tcp,http,RSTR,56504,1,55,55,0.0,1.0,255,ATTACK,MEDIUM,0.8,High rerror_rate; High dst_host_count
0,tcp,http,SF,252,1066,2,2,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,private,S0,0,0,180,11,1.0,0.0,255,ATTACK,HIGH,0.9,High count; High serror_rate; High dst_host_count
0,tcp,other,REJ,0,0,509,1,0.0,0.98,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,private,REJ,0,0,236,8,0.0,1.0,48,ATTACK,MEDIUM,0.8,High count; High rerror_rate
0,udp,domain_u,SF,44,44,112,112,0.0,0.0,255,ATTACK,MEDIUM,0.8,High count; High dst_host_count
0,tcp,other,REJ,0,0,482,1,0.08,0.92,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,finger,S0,0,0,64,17,1.0,0.0,255,ATTACK,MEDIUM,0.8,High serror_rate; High dst_host_count
0,tcp,http,SF,209,354,16,22,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,telnet,SF,0,0,1,1,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,private,REJ,0,0,117,1,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
8192,tcp,telnet,SF,0,15,1,1,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,private,S0,0,0,234,16,1.0,0.0,255,ATTACK,HIGH,0.9,High count; High serror_rate; High dst_host_count
902,tcp,http,RSTR,56504,0,70,70,0.01,0.97,255,ATTACK,MEDIUM,0.8,High rerror_rate; High dst_host_count
0,udp,private,SF,105,146,2,1,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,domain,REJ,0,0,281,19,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,http,SF,297,75380,1,1,0.0,0.0,1,ATTACK,LOW,0.7,Short burst with high bytes
0,udp,private,SF,105,105,1,1,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,icmp,ecr_i,SF,1008,0,166,166,0.0,0.0,255,ATTACK,MEDIUM,0.8,High count; High dst_host_count
0,tcp,private,S0,0,0,226,12,0.61,0.39,255,ATTACK,HIGH,0.9,High count; High serror_rate; High dst_host_count
0,tcp,private,REJ,0,0,179,14,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,private,REJ,0,0,134,18,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,http,S0,0,0,13,13,0.77,0.23,255,ATTACK,MEDIUM,0.8,High serror_rate; High dst_host_count
0,tcp,private,S0,0,0,144,5,1.0,0.0,255,ATTACK,HIGH,0.9,High count; High serror_rate; High dst_host_count
0,tcp,private,REJ,0,0,242,17,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
901,tcp,http,RSTR,60884,0,28,28,0.0,1.0,255,ATTACK,MEDIUM,0.8,High rerror_rate; High dst_host_count
0,icmp,ecr_i,SF,1008,0,225,225,0.0,0.0,255,ATTACK,MEDIUM,0.8,High count; High dst_host_count
4,tcp,pop_3,SF,28,93,1,1,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
4,tcp,pop_3,SF,28,93,1,1,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,private,SH,0,0,1,1,1.0,0.0,27,ATTACK,LOW,0.7,High serror_rate
0,tcp,private,REJ,0,0,210,4,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,private,REJ,0,0,95,5,0.0,1.0,255,ATTACK,MEDIUM,0.8,High rerror_rate; High dst_host_count
0,tcp,ctf,S0,0,0,171,15,1.0,0.0,255,ATTACK,HIGH,0.9,High count; High serror_rate; High dst_host_count
0,tcp,other,S0,0,0,428,1,0.16,0.84,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
0,tcp,http,SF,306,3656,22,22,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
4,tcp,pop_3,SF,26,93,1,1,0.0,0.0,209,ATTACK,LOW,0.7,High dst_host_count
2065,tcp,http,RSTR,56504,0,9,9,0.0,1.0,255,ATTACK,MEDIUM,0.8,High rerror_rate; High dst_host_count
0,tcp,http,SF,335,11832,5,25,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,http,SF,224,2531,8,31,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
2065,tcp,http,RSTR,55744,0,13,13,0.0,1.0,255,ATTACK,MEDIUM,0.8,High rerror_rate; High dst_host_count
8113,tcp,telnet,S3,1,15,1,1,1.0,0.0,255,ATTACK,MEDIUM,0.8,High serror_rate; High dst_host_count
0,icmp,ecr_i,SF,1032,0,391,391,0.0,0.0,255,ATTACK,MEDIUM,0.8,High count; High dst_host_count
0,udp,private,SF,50,0,5,5,0.0,0.0,255,ATTACK,LOW,0.7,High dst_host_count
0,tcp,http,SF,39198,125747,18,18,0.0,0.0,255,ATTACK,MEDIUM,0.8,High dst_host_count; Short burst with high bytes
0,tcp,other,REJ,0,0,510,1,0.0,1.0,255,ATTACK,HIGH,0.9,High count; High rerror_rate; High dst_host_count
